Year,NUTS Geography,HMRC Partner Geography,Flow Directions,SITC 4,Value,Marker
2019,nuts3/UKN06,non-eu,exports,all,626,
2019,nuts3/UKN12,non-eu,exports,all,152,
2019,nuts3/UKN10,non-eu,exports,all,197,
2019,nuts3/UKN16,non-eu,exports,all,177,
2019,nuts3/UKN14,non-eu,exports,all,225,
2019,nuts3/UKN11,non-eu,exports,all,223,
2019,nuts3/UKN15,non-eu,exports,all,192,
2019,nuts3/ni-other,non-eu,exports,all,16,
2019,nuts3/UKN08,non-eu,exports,all,225,
2019,nuts3/UKD62,non-eu,exports,all,946,
2019,nuts3/UKD63,non-eu,exports,all,803,
2019,nuts3/UKD61,non-eu,exports,all,594,
2019,nuts3/UKD12,non-eu,exports,all,571,
2019,nuts3/UKD11,non-eu,exports,all,344,
2019,nuts3/UKD37,non-eu,exports,all,1027,
2019,nuts3/UKD36,non-eu,exports,all,793,
2019,nuts3/UKD35,non-eu,exports,all,918,
2019,nuts3/UKD34,non-eu,exports,all,1296,
2019,nuts3/UKD33,non-eu,exports,all,1389,
2019,nuts3/UKD41,non-eu,exports,all,394,
2019,nuts3/UKD42,non-eu,exports,all,243,
2019,nuts3/UKD47,non-eu,exports,all,418,
2019,nuts3/UKD46,non-eu,exports,all,625,
2019,nuts3/UKD44,non-eu,exports,all,411,
2019,nuts3/UKD45,non-eu,exports,all,778,
2019,nuts3/UKD71,non-eu,exports,all,757,
2019,nuts3/UKD72,non-eu,exports,all,692,
2019,nuts3/UKD73,non-eu,exports,all,380,
2019,nuts3/UKD74,non-eu,exports,all,428,
2019,nuts3/nw-other,non-eu,exports,all,202,
2019,nuts3/UKM71,non-eu,exports,all,454,
2019,nuts3/UKM75,non-eu,exports,all,1083,
2019,nuts3/UKM72,non-eu,exports,all,541,
2019,nuts3/UKM73,non-eu,exports,all,289,
2019,nuts3/UKM76,non-eu,exports,all,311,
2019,nuts3/UKM77,non-eu,exports,all,476,
2019,nuts3/UKM78,non-eu,exports,all,457,
2019,nuts3/UKM61,non-eu,exports,all,505,
2019,nuts3/UKM62,non-eu,exports,all,211,
2019,nuts3/UKM63,non-eu,exports,all,318,
2019,nuts3/UKM64,non-eu,exports,all,57,
2019,nuts3/UKM65,non-eu,exports,all,60,
2019,nuts3/UKM66,non-eu,exports,all,69,
2019,nuts3/UKM50,non-eu,exports,all,1492,
2019,nuts3/sc-other,non-eu,exports,all,187,
2019,nuts3/UKM92,non-eu,exports,all,302,
2019,nuts3/UKM93,non-eu,exports,all,193,
2019,nuts3/UKM91,non-eu,exports,all,245,
2019,nuts3/UKM94,non-eu,exports,all,268,
2019,nuts3/UKM95,non-eu,exports,all,521,
2019,nuts3/UKM81,non-eu,exports,all,241,
2019,nuts3/UKM82,non-eu,exports,all,1212,
2019,nuts3/UKM83,non-eu,exports,all,553,
2019,nuts3/UKM84,non-eu,exports,all,533,
2019,nuts3/UKJ11,non-eu,exports,all,2426,
2019,nuts3/UKJ13,non-eu,exports,all,1476,
2019,nuts3/UKJ12,non-eu,exports,all,925,
2019,nuts3/UKJ14,non-eu,exports,all,1863,
2019,nuts3/UKJ36,non-eu,exports,all,1485,
2019,nuts3/UKJ34,non-eu,exports,all,280,
2019,nuts3/UKJ37,non-eu,exports,all,996,
2019,nuts3/UKJ31,non-eu,exports,all,494,
2019,nuts3/UKJ35,non-eu,exports,all,994,
2019,nuts3/UKJ32,non-eu,exports,all,554,
2019,nuts3/UKJ44,non-eu,exports,all,726,
2019,nuts3/UKJ43,non-eu,exports,all,699,
2019,nuts3/UKJ41,non-eu,exports,all,455,
2019,nuts3/UKJ45,non-eu,exports,all,716,
2019,nuts3/UKJ46,non-eu,exports,all,945,
2019,nuts3/se-other,non-eu,exports,all,307,
2019,nuts3/UKJ21,non-eu,exports,all,703,
2019,nuts3/UKJ26,non-eu,exports,all,860,
2019,nuts3/UKJ22,non-eu,exports,all,942,
2019,nuts3/UKJ25,non-eu,exports,all,2000,
2019,nuts3/UKJ28,non-eu,exports,all,1158,
2019,nuts3/UKJ27,non-eu,exports,all,954,
2019,nuts3/UKK30,non-eu,exports,all,822,
2019,nuts3/UKK43,non-eu,exports,all,1420,
2019,nuts3/UKK41,non-eu,exports,all,484,
2019,nuts3/UKK42,non-eu,exports,all,231,
2019,nuts3/UKK21,non-eu,exports,all,719,
2019,nuts3/UKK22,non-eu,exports,all,891,
2019,nuts3/UKK23,non-eu,exports,all,974,
2019,nuts3/UKK12,non-eu,exports,all,1276,
2019,nuts3/UKK11,non-eu,exports,all,1141,
2019,nuts3/UKK13,non-eu,exports,all,1607,
2019,nuts3/UKK14,non-eu,exports,all,578,
2019,nuts3/UKK15,non-eu,exports,all,1060,
2019,nuts3/sw-other,non-eu,exports,all,164,
2019,nuts3/UKL22,non-eu,exports,all,854,
2019,nuts3/UKL23,non-eu,exports,all,611,
2019,nuts3/UKL21,non-eu,exports,all,472,
2019,nuts3/UKL24,non-eu,exports,all,272,
2019,nuts3/wa-other,non-eu,exports,all,103,
2019,nuts3/UKL17,non-eu,exports,all,425,
2019,nuts3/UKL15,non-eu,exports,all,363,
2019,nuts3/UKL13,non-eu,exports,all,332,
2019,nuts3/UKL16,non-eu,exports,all,447,
2019,nuts3/UKL12,non-eu,exports,all,232,
2019,nuts3/UKL11,non-eu,exports,all,112,
2019,nuts3/UKL14,non-eu,exports,all,442,
2019,nuts3/UKL18,non-eu,exports,all,400,
2019,nuts3/UKG11,non-eu,exports,all,512,
2019,nuts3/UKG13,non-eu,exports,all,1446,
2019,nuts3/UKG12,non-eu,exports,all,1301,
2019,nuts3/UKG22,non-eu,exports,all,643,
2019,nuts3/UKG24,non-eu,exports,all,1549,
2019,nuts3/UKG23,non-eu,exports,all,575,
2019,nuts3/UKG21,non-eu,exports,all,498,
2019,nuts3/wm-other,non-eu,exports,all,168,
2019,nuts3/UKG31,non-eu,exports,all,1717,
2019,nuts3/UKG33,non-eu,exports,all,639,
2019,nuts3/UKG36,non-eu,exports,all,665,
2019,nuts3/UKG37,non-eu,exports,all,703,
2019,nuts3/UKG32,non-eu,exports,all,553,
2019,nuts3/UKG38,non-eu,exports,all,549,
2019,nuts3/UKG39,non-eu,exports,all,512,
2019,nuts3/UKE12,non-eu,exports,all,555,
2019,nuts3/UKE11,non-eu,exports,all,547,
2019,nuts3/UKE13,non-eu,exports,all,567,
2019,nuts3/UKE22,non-eu,exports,all,1168,
2019,nuts3/UKE21,non-eu,exports,all,546,
2019,nuts3/UKE31,non-eu,exports,all,1100,
2019,nuts3/UKE32,non-eu,exports,all,1201,
2019,nuts3/UKE41,non-eu,exports,all,917,
2019,nuts3/UKE44,non-eu,exports,all,1171,
2019,nuts3/UKE42,non-eu,exports,all,1652,
2019,nuts3/UKE45,non-eu,exports,all,647,
2019,nuts3/yh-other,non-eu,exports,all,142,
2019,nuts3/UKH24,C,imports,all,773,
2019,nuts3/UKH25,C,imports,all,1076,
2019,nuts3/UKH23,C,imports,all,4831,
2019,nuts3/UKH21,C,imports,all,654,
2019,nuts3/ea-other,C,imports,all,245,
2019,nuts3/UKH17,C,imports,all,990,
2019,nuts3/UKH12,C,imports,all,3120,
2019,nuts3/UKH16,C,imports,all,994,
2019,nuts3/UKH15,C,imports,all,1380,
2019,nuts3/UKH11,C,imports,all,941,
2019,nuts3/UKH14,C,imports,all,2858,
2019,nuts3/UKH34,C,imports,all,1592,
2019,nuts3/UKH37,C,imports,all,1081,
2019,nuts3/UKH36,C,imports,all,1314,
2019,nuts3/UKH31,C,imports,all,562,
2019,nuts3/UKH32,C,imports,all,654,
2019,nuts3/UKH35,C,imports,all,1477,
2019,nuts3/UKF11,C,imports,all,854,
2019,nuts3/UKF12,C,imports,all,1014,
2019,nuts3/UKF15,C,imports,all,1514,
2019,nuts3/UKF14,C,imports,all,1189,
2019,nuts3/UKF16,C,imports,all,1043,
2019,nuts3/UKF13,C,imports,all,1748,
2019,nuts3/em-other,C,imports,all,188,
2019,nuts3/UKF21,C,imports,all,1225,
2019,nuts3/UKF22,C,imports,all,2946,
2019,nuts3/UKF25,C,imports,all,1560,
2019,nuts3/UKF24,C,imports,all,1843,
2019,nuts3/UKF30,C,imports,all,2480,
2019,nuts3/UKI41,C,imports,all,2344,
2019,nuts3/UKI43,C,imports,all,2617,
2019,nuts3/UKI45,C,imports,all,1021,
2019,nuts3/UKI44,C,imports,all,1950,
2019,nuts3/UKI42,C,imports,all,1526,
2019,nuts3/UKI31,C,imports,all,4795,
2019,nuts3/UKI33,C,imports,all,2923,
2019,nuts3/UKI34,C,imports,all,1385,
2019,nuts3/UKI32,C,imports,all,4905,
2019,nuts3/lo-other,C,imports,all,523,
2019,nuts3/UKI52,C,imports,all,997,
2019,nuts3/UKI51,C,imports,all,1079,
2019,nuts3/UKI54,C,imports,all,1004,
2019,nuts3/UKI53,C,imports,all,1083,
2019,nuts3/UKI61,C,imports,all,984,
2019,nuts3/UKI62,C,imports,all,1006,
2019,nuts3/UKI63,C,imports,all,1936,
2019,nuts3/UKI71,C,imports,all,1471,
2019,nuts3/UKI72,C,imports,all,1150,
2019,nuts3/UKI73,C,imports,all,1456,
2019,nuts3/UKI74,C,imports,all,1801,
2019,nuts3/UKI75,C,imports,all,1998,
2019,nuts3/ne-other,C,imports,all,108,
2019,nuts3/UKC21,C,imports,all,854,
2019,nuts3/UKC23,C,imports,all,667,
2019,nuts3/UKC22,C,imports,all,1968,
2019,nuts3/UKC13,C,imports,all,408,
2019,nuts3/UKC14,C,imports,all,1174,
2019,nuts3/UKC11,C,imports,all,760,
2019,nuts3/UKC12,C,imports,all,617,
2019,nuts3/UKN13,C,imports,all,873,
2019,nuts3/UKN09,C,imports,all,861,
2019,nuts3/UKN07,C,imports,all,2100,
2019,nuts3/UKN06,C,imports,all,2026,
2019,nuts3/UKN12,C,imports,all,1002,
2019,nuts3/UKN10,C,imports,all,1740,
2019,nuts3/UKN16,C,imports,all,2044,
2019,nuts3/UKN14,C,imports,all,1118,
2019,nuts3/UKN11,C,imports,all,1987,
2019,nuts3/UKN15,C,imports,all,811,
2019,nuts3/UKN08,C,imports,all,2079,
2019,nuts3/UKD62,C,imports,all,1838,
2019,nuts3/UKD63,C,imports,all,1396,
2019,nuts3/UKD61,C,imports,all,1010,
2019,nuts3/UKD12,C,imports,all,1264,
2019,nuts3/UKD11,C,imports,all,610,
2019,nuts3/UKD37,C,imports,all,1606,
2019,nuts3/UKD36,C,imports,all,1420,
2019,nuts3/UKD35,C,imports,all,1586,
2019,nuts3/UKD34,C,imports,all,1923,
2019,nuts3/UKD33,C,imports,all,1929,
2019,nuts3/UKD41,C,imports,all,634,
2019,nuts3/UKD42,C,imports,all,384,
2019,nuts3/UKD47,C,imports,all,788,
2019,nuts3/UKD46,C,imports,all,1038,
2019,nuts3/UKD44,C,imports,all,780,
2019,nuts3/UKD45,C,imports,all,1477,
2019,nuts3/UKD71,C,imports,all,1098,
2019,nuts3/UKD72,C,imports,all,1112,
2019,nuts3/UKD73,C,imports,all,672,
2019,nuts3/UKD74,C,imports,all,693,
2019,nuts3/nw-other,C,imports,all,271,
2019,nuts3/UKM71,C,imports,all,812,
2019,nuts3/UKM75,C,imports,all,1861,
2019,nuts3/UKM72,C,imports,all,1002,
2019,nuts3/UKM73,C,imports,all,529,
2019,nuts3/UKM76,C,imports,all,506,
2019,nuts3/UKM77,C,imports,all,1031,
2019,nuts3/UKM78,C,imports,all,712,
2019,nuts3/UKM61,C,imports,all,941,
2019,nuts3/UKM62,C,imports,all,341,
2019,nuts3/UKM63,C,imports,all,571,
2019,nuts3/UKM64,C,imports,all,109,
2019,nuts3/UKM65,C,imports,all,129,
2019,nuts3/UKM66,C,imports,all,180,
2019,nuts3/UKM50,C,imports,all,2053,
2019,nuts3/sc-other,C,imports,all,273,
2019,nuts3/UKM92,C,imports,all,608,
2019,nuts3/UKM93,C,imports,all,329,
2019,nuts3/UKM91,C,imports,all,431,
2019,nuts3/UKM94,C,imports,all,447,
2019,nuts3/UKM95,C,imports,all,828,
2019,nuts3/UKM81,C,imports,all,421,
2019,nuts3/UKM82,C,imports,all,1936,
2019,nuts3/UKM83,C,imports,all,866,
2019,nuts3/UKM84,C,imports,all,824,
2019,nuts3/UKJ11,C,imports,all,4075,
2019,nuts3/UKJ13,C,imports,all,2843,
2019,nuts3/UKJ12,C,imports,all,1451,
2019,nuts3/UKJ14,C,imports,all,3315,
2019,nuts3/UKJ36,C,imports,all,2811,
2019,nuts3/UKJ34,C,imports,all,471,
2019,nuts3/UKJ37,C,imports,all,1721,
2019,nuts3/UKJ31,C,imports,all,753,
2019,nuts3/UKJ35,C,imports,all,2112,
2019,nuts3/UKJ32,C,imports,all,988,
2019,nuts3/UKJ44,C,imports,all,1477,
2019,nuts3/UKJ43,C,imports,all,1160,
2019,nuts3/UKJ41,C,imports,all,761,
2019,nuts3/UKJ45,C,imports,all,1357,
2019,nuts3/UKJ46,C,imports,all,1815,
2019,nuts3/se-other,C,imports,all,484,
2019,nuts3/UKJ21,C,imports,all,2450,
2019,nuts3/UKJ26,C,imports,all,1625,
2019,nuts3/UKJ22,C,imports,all,1800,
2019,nuts3/UKJ25,C,imports,all,3709,
2019,nuts3/UKJ28,C,imports,all,1917,
2019,nuts3/UKJ27,C,imports,all,1761,
2019,nuts3/UKK30,C,imports,all,1973,
2019,nuts3/UKK43,C,imports,all,3103,
2019,nuts3/UKK41,C,imports,all,757,
2019,nuts3/UKK42,C,imports,all,433,
2019,nuts3/UKK21,C,imports,all,1360,
2019,nuts3/UKK22,C,imports,all,1787,
2019,nuts3/UKK23,C,imports,all,2122,
2019,nuts3/UKK12,C,imports,all,2362,
2019,nuts3/UKK11,C,imports,all,1948,
2019,nuts3/UKK13,C,imports,all,2904,
2019,nuts3/UKK14,C,imports,all,883,
2019,nuts3/UKK15,C,imports,all,1973,
2019,nuts3/sw-other,C,imports,all,255,
2019,nuts3/UKL22,C,imports,all,1473,
2019,nuts3/UKL23,C,imports,all,989,
2019,nuts3/UKL21,C,imports,all,836,
2019,nuts3/UKL24,C,imports,all,544,
2019,nuts3/wa-other,C,imports,all,166,
2019,nuts3/UKL17,C,imports,all,731,
2019,nuts3/UKL15,C,imports,all,540,
2019,nuts3/UKL13,C,imports,all,613,
2019,nuts3/UKL16,C,imports,all,727,
2019,nuts3/UKL12,C,imports,all,429,
2019,nuts3/UKL11,C,imports,all,211,
2019,nuts3/UKL14,C,imports,all,1028,
2019,nuts3/UKL18,C,imports,all,673,
2019,nuts3/UKG11,C,imports,all,1031,
2019,nuts3/UKG13,C,imports,all,2626,
2019,nuts3/UKG12,C,imports,all,2380,
2019,nuts3/UKG22,C,imports,all,1372,
2019,nuts3/UKG24,C,imports,all,2774,
2019,nuts3/UKG23,C,imports,all,820,
2019,nuts3/UKG21,C,imports,all,747,
2019,nuts3/wm-other,C,imports,all,233,
2019,nuts3/UKG31,C,imports,all,2647,
2019,nuts3/UKG33,C,imports,all,1055,
2019,nuts3/UKG36,C,imports,all,1065,
2019,nuts3/UKG37,C,imports,all,1013,
2019,nuts3/UKG32,C,imports,all,911,
2019,nuts3/UKG38,C,imports,all,759,
2019,nuts3/UKG39,C,imports,all,776,
2019,nuts3/UKE12,C,imports,all,1088,
2019,nuts3/UKE11,C,imports,all,847,
2019,nuts3/UKE13,C,imports,all,1006,
2019,nuts3/UKE22,C,imports,all,2515,
2019,nuts3/UKE21,C,imports,all,964,
2019,nuts3/UKE31,C,imports,all,1915,
2019,nuts3/UKE32,C,imports,all,1754,
2019,nuts3/UKE41,C,imports,all,1425,
2019,nuts3/UKE44,C,imports,all,2011,
2019,nuts3/UKE42,C,imports,all,2768,
2019,nuts3/UKE45,C,imports,all,1077,
2019,nuts3/yh-other,C,imports,all,205,
2019,nuts3/UKH24,non-eu,imports,all,600,
2019,nuts3/UKH25,non-eu,imports,all,770,
2019,nuts3/UKH23,non-eu,imports,all,3524,
2019,nuts3/UKH21,non-eu,imports,all,839,
2019,nuts3/ea-other,non-eu,imports,all,187,
2019,nuts3/UKH17,non-eu,imports,all,621,
2019,nuts3/UKH12,non-eu,imports,all,2181,
2019,nuts3/UKH16,non-eu,imports,all,562,
2019,nuts3/UKH15,non-eu,imports,all,1004,
2019,nuts3/UKH11,non-eu,imports,all,697,
2019,nuts3/UKH14,non-eu,imports,all,1844,
2019,nuts3/UKH34,non-eu,imports,all,1155,
2019,nuts3/UKH37,non-eu,imports,all,888,
2019,nuts3/UKH36,non-eu,imports,all,982,
2019,nuts3/UKH31,non-eu,imports,all,422,
2019,nuts3/UKH32,non-eu,imports,all,638,
2019,nuts3/UKH35,non-eu,imports,all,1168,
2019,nuts3/UKF11,non-eu,imports,all,695,
2019,nuts3/UKF12,non-eu,imports,all,779,
2019,nuts3/UKF15,non-eu,imports,all,1013,
2019,nuts3/UKF14,non-eu,imports,all,994,
2019,nuts3/UKF16,non-eu,imports,all,680,
2019,nuts3/UKF13,non-eu,imports,all,1111,
2019,nuts3/em-other,non-eu,imports,all,161,
2019,nuts3/UKF21,non-eu,imports,all,1232,
2019,nuts3/UKF22,non-eu,imports,all,2107,
2019,nuts3/UKF25,non-eu,imports,all,1058,
2019,nuts3/UKF24,non-eu,imports,all,1333,
2019,nuts3/UKF30,non-eu,imports,all,1437,
2019,nuts3/UKI41,non-eu,imports,all,2345,
2019,nuts3/UKI43,non-eu,imports,all,2359,
2019,nuts3/UKI45,non-eu,imports,all,773,
2019,nuts3/UKI44,non-eu,imports,all,1649,
2019,nuts3/UKI42,non-eu,imports,all,1395,
2019,nuts3/UKI31,non-eu,imports,all,4636,
2019,nuts3/UKI33,non-eu,imports,all,2403,
2019,nuts3/UKI34,non-eu,imports,all,1026,
2019,nuts3/UKI32,non-eu,imports,all,4670,
2019,nuts3/lo-other,non-eu,imports,all,442,
2019,nuts3/UKI52,non-eu,imports,all,1093,
2019,nuts3/UKI51,non-eu,imports,all,927,
2019,nuts3/UKI54,non-eu,imports,all,939,
2019,nuts3/UKI53,non-eu,imports,all,1598,
2019,nuts3/UKI61,non-eu,imports,all,830,
2019,nuts3/UKI62,non-eu,imports,all,803,
2019,nuts3/UKI63,non-eu,imports,all,1743,
2019,nuts3/UKI71,non-eu,imports,all,1850,
2019,nuts3/UKI72,non-eu,imports,all,1669,
2019,nuts3/UKI73,non-eu,imports,all,1480,
2019,nuts3/UKI74,non-eu,imports,all,2149,
2019,nuts3/UKI75,non-eu,imports,all,1735,
2019,nuts3/ne-other,non-eu,imports,all,81,
2019,nuts3/UKC21,non-eu,imports,all,568,
2019,nuts3/UKC23,non-eu,imports,all,558,
2019,nuts3/UKC22,non-eu,imports,all,1658,
2019,nuts3/UKC13,non-eu,imports,all,319,
2019,nuts3/UKC14,non-eu,imports,all,845,
2019,nuts3/UKC11,non-eu,imports,all,647,
2019,nuts3/UKC12,non-eu,imports,all,510,
2019,nuts3/UKN13,non-eu,imports,all,371,
2019,nuts3/UKN09,non-eu,imports,all,322,
2019,nuts3/UKN07,non-eu,imports,all,467,
2019,nuts3/UKN06,non-eu,imports,all,994,
2019,nuts3/UKN12,non-eu,imports,all,262,
2019,nuts3/UKN10,non-eu,imports,all,324,
2019,nuts3/UKN16,non-eu,imports,all,257,
2019,nuts3/UKN14,non-eu,imports,all,414,
2019,nuts3/UKN11,non-eu,imports,all,399,
2019,nuts3/UKN15,non-eu,imports,all,306,
2019,nuts3/ni-other,non-eu,imports,all,8,
2019,nuts3/UKN08,non-eu,imports,all,399,
2019,nuts3/UKD62,non-eu,imports,all,1216,
2019,nuts3/UKD63,non-eu,imports,all,1036,
2019,nuts3/UKD61,non-eu,imports,all,800,
2019,nuts3/UKD12,non-eu,imports,all,743,
2019,nuts3/UKD11,non-eu,imports,all,419,
2019,nuts3/UKD37,non-eu,imports,all,1519,
2019,nuts3/UKD36,non-eu,imports,all,1196,
2019,nuts3/UKD35,non-eu,imports,all,1253,
2019,nuts3/UKD34,non-eu,imports,all,2501,
2019,nuts3/UKD33,non-eu,imports,all,4355,
2019,nuts3/UKD41,non-eu,imports,all,540,
2019,nuts3/UKD42,non-eu,imports,all,337,
2019,nuts3/UKD47,non-eu,imports,all,562,
2019,nuts3/UKD46,non-eu,imports,all,837,
2019,nuts3/UKD44,non-eu,imports,all,539,
2019,nuts3/UKD45,non-eu,imports,all,1075,
2019,nuts3/UKD71,non-eu,imports,all,925,
2019,nuts3/UKD72,non-eu,imports,all,1659,
2019,nuts3/UKD73,non-eu,imports,all,519,
2019,nuts3/UKD74,non-eu,imports,all,530,
2019,nuts3/nw-other,non-eu,imports,all,240,
2019,nuts3/UKM71,non-eu,imports,all,552,
2019,nuts3/UKM75,non-eu,imports,all,1412,
2019,nuts3/UKM72,non-eu,imports,all,691,
2019,nuts3/UKM73,non-eu,imports,all,350,
2019,nuts3/UKM76,non-eu,imports,all,371,
2019,nuts3/UKM77,non-eu,imports,all,590,
2019,nuts3/UKM78,non-eu,imports,all,551,
2019,nuts3/UKM61,non-eu,imports,all,605,
2019,nuts3/UKM62,non-eu,imports,all,236,
2019,nuts3/UKM63,non-eu,imports,all,374,
2019,nuts3/UKM64,non-eu,imports,all,69,
2019,nuts3/UKM65,non-eu,imports,all,75,
2019,nuts3/UKM66,non-eu,imports,all,104,
2019,nuts3/UKM50,non-eu,imports,all,1589,
2019,nuts3/sc-other,non-eu,imports,all,209,
2019,nuts3/UKM92,non-eu,imports,all,373,
2019,nuts3/UKM93,non-eu,imports,all,235,
2019,nuts3/UKM91,non-eu,imports,all,289,
2019,nuts3/UKM94,non-eu,imports,all,330,
2019,nuts3/UKM95,non-eu,imports,all,665,
2019,nuts3/UKM81,non-eu,imports,all,306,
2019,nuts3/UKM82,non-eu,imports,all,1633,
2019,nuts3/UKM83,non-eu,imports,all,705,
2019,nuts3/UKM84,non-eu,imports,all,664,
2019,nuts3/UKJ11,non-eu,imports,all,3219,
2019,nuts3/UKJ13,non-eu,imports,all,1920,
2019,nuts3/UKJ12,non-eu,imports,all,1204,
2019,nuts3/UKJ14,non-eu,imports,all,2238,
2019,nuts3/UKJ36,non-eu,imports,all,1973,
2019,nuts3/UKJ34,non-eu,imports,all,331,
2019,nuts3/UKJ37,non-eu,imports,all,1271,
2019,nuts3/UKJ31,non-eu,imports,all,864,
2019,nuts3/UKJ35,non-eu,imports,all,1982,
2019,nuts3/UKJ32,non-eu,imports,all,769,
2019,nuts3/UKJ44,non-eu,imports,all,955,
2019,nuts3/UKJ43,non-eu,imports,all,882,
2019,nuts3/UKJ41,non-eu,imports,all,577,
2019,nuts3/UKJ45,non-eu,imports,all,1083,
2019,nuts3/UKJ46,non-eu,imports,all,1221,
2019,nuts3/se-other,non-eu,imports,all,349,
2019,nuts3/UKJ21,non-eu,imports,all,1215,
2019,nuts3/UKJ26,non-eu,imports,all,1071,
2019,nuts3/UKJ22,non-eu,imports,all,1173,
2019,nuts3/UKJ25,non-eu,imports,all,2625,
2019,nuts3/UKJ28,non-eu,imports,all,1419,
2019,nuts3/UKJ27,non-eu,imports,all,1170,
2019,nuts3/UKK30,non-eu,imports,all,1124,
2019,nuts3/UKK43,non-eu,imports,all,1803,
2019,nuts3/UKK41,non-eu,imports,all,604,
2019,nuts3/UKK42,non-eu,imports,all,312,
2019,nuts3/UKK21,non-eu,imports,all,976,
2019,nuts3/UKK22,non-eu,imports,all,1127,
2019,nuts3/UKK23,non-eu,imports,all,1251,
2019,nuts3/UKK12,non-eu,imports,all,1625,
2019,nuts3/UKK11,non-eu,imports,all,1494,
2019,nuts3/UKK13,non-eu,imports,all,1912,
2019,nuts3/UKK14,non-eu,imports,all,699,
2019,nuts3/UKK15,non-eu,imports,all,1265,
2019,nuts3/sw-other,non-eu,imports,all,168,
2019,nuts3/UKL22,non-eu,imports,all,1152,
2019,nuts3/UKL23,non-eu,imports,all,773,
2019,nuts3/UKL21,non-eu,imports,all,621,
2019,nuts3/UKL24,non-eu,imports,all,310,
2019,nuts3/wa-other,non-eu,imports,all,115,
2019,nuts3/UKL17,non-eu,imports,all,524,
2019,nuts3/UKL15,non-eu,imports,all,1337,
2019,nuts3/UKL13,non-eu,imports,all,406,
2019,nuts3/UKL16,non-eu,imports,all,589,
2019,nuts3/UKL12,non-eu,imports,all,279,
2019,nuts3/UKL11,non-eu,imports,all,142,
2019,nuts3/UKL14,non-eu,imports,all,568,
2019,nuts3/UKL18,non-eu,imports,all,660,
2019,nuts3/UKG11,non-eu,imports,all,608,
2019,nuts3/UKG13,non-eu,imports,all,1862,
2019,nuts3/UKG12,non-eu,imports,all,1650,
2019,nuts3/UKG22,non-eu,imports,all,794,
2019,nuts3/UKG24,non-eu,imports,all,1944,
2019,nuts3/UKG23,non-eu,imports,all,649,
2019,nuts3/UKG21,non-eu,imports,all,603,
2019,nuts3/wm-other,non-eu,imports,all,187,
2019,nuts3/UKG31,non-eu,imports,all,3048,
2019,nuts3/UKG33,non-eu,imports,all,829,
2019,nuts3/UKG36,non-eu,imports,all,838,
2019,nuts3/UKG37,non-eu,imports,all,918,
2019,nuts3/UKG32,non-eu,imports,all,722,
2019,nuts3/UKG38,non-eu,imports,all,691,
2019,nuts3/UKG39,non-eu,imports,all,664,
2019,nuts3/UKE12,non-eu,imports,all,772,
2019,nuts3/UKE11,non-eu,imports,all,674,
2019,nuts3/UKE13,non-eu,imports,all,702,
2019,nuts3/UKE22,non-eu,imports,all,1497,
2019,nuts3/UKE21,non-eu,imports,all,691,
2019,nuts3/UKE31,non-eu,imports,all,1339,
2019,nuts3/UKE32,non-eu,imports,all,1475,
2019,nuts3/UKE41,non-eu,imports,all,1369,
2019,nuts3/UKE44,non-eu,imports,all,1711,
2019,nuts3/UKE42,non-eu,imports,all,2120,
2019,nuts3/UKE45,non-eu,imports,all,826,
2019,nuts3/yh-other,non-eu,imports,all,157,
2019,nuts2/UKH2,C,exports,0,188,
2019,nuts2/UKH2,C,exports,1,78,
2019,nuts2/UKH2,C,exports,2,208,
2019,nuts2/UKH2,C,exports,3,100,
2019,nuts2/UKH2,C,exports,4,64,
2019,nuts2/UKH2,C,exports,5,621,
2019,nuts2/UKH2,C,exports,6,696,
2019,nuts2/UKH2,C,exports,7,825,
2019,nuts2/UKH2,C,exports,8,842,
2019,nuts2/UKH2,C,exports,9,66,
2019,nuts2/ea-btta,C,exports,0,,not-applicable
2019,nuts2/ea-btta,C,exports,1,,not-applicable
2019,nuts2/ea-btta,C,exports,2,,not-applicable
2019,nuts2/ea-btta,C,exports,3,,not-applicable
2019,nuts2/ea-btta,C,exports,4,,not-applicable
2019,nuts2/ea-btta,C,exports,5,,not-applicable
2019,nuts2/ea-btta,C,exports,6,,not-applicable
2019,nuts2/ea-btta,C,exports,7,,not-applicable
2019,nuts2/ea-btta,C,exports,8,,not-applicable
2019,nuts2/ea-energy,C,exports,3,,not-applicable
2019,nuts2/UKH1,C,exports,0,304,
2019,nuts2/UKH1,C,exports,1,82,
2019,nuts2/UKH1,C,exports,2,264,
2019,nuts2/UKH1,C,exports,3,126,
2019,nuts2/UKH1,C,exports,4,75,
2019,nuts2/UKH1,C,exports,5,667,
2019,nuts2/UKH1,C,exports,6,787,
2019,nuts2/UKH1,C,exports,7,959,
2019,nuts2/UKH1,C,exports,8,910,
2019,nuts2/UKH1,C,exports,9,74,
2019,nuts2/UKH3,C,exports,0,165,
2019,nuts2/UKH3,C,exports,1,70,
2019,nuts2/UKH3,C,exports,2,187,
2019,nuts2/UKH3,C,exports,3,79,
2019,nuts2/UKH3,C,exports,4,58,
2019,nuts2/UKH3,C,exports,5,462,
2019,nuts2/UKH3,C,exports,6,523,
2019,nuts2/UKH3,C,exports,7,607,
2019,nuts2/UKH3,C,exports,8,620,
2019,nuts2/UKH3,C,exports,9,64,
2019,nuts2/UKF1,C,exports,0,171,
